lemma,reading,accent_type
後処理,アトショリ,1
パイプライン処理,パイプラインショリ,0
モデル評価,モデルヒョウカ,0
ファインチューニング,ファインチューニング,0
プロンプト,プロンプト,1
プロンプト設計,プロンプトセッケイ,0
推論コスト,スイロンコスト,0
GPUメモリ,ジーピーユーメモリ,0
推論速度,スイロンソクド,0
知識ベース,チシキベース,0
検索拡張生成,ケンサクカクチョウセイセイ,0
RAG,ラグ,1
ベクトル検索,ベクトルケンサク,0
埋め込みモデル,ウメコミモデル,0
検索インデックス,ケンサクインデックス,0
データレイク,データレイク,0
データウェアハウス,データウェアハウス,0
ETL,イーティーエル,0
ELT,イーエルティー,0
BI,ビーアイ,1
ダッシュボード分析,ダッシュボードブンセキ,0
レポーティング,レポーティング,1
グラフ化,グラフカ,0
数値化,スウチカ,0
可視化ツール,カシカツール,0
CSVファイル,シーエスブイファイル,0
スプレッドシート,スプレッドシート,0
表計算,ヒョウケイサン,3
文書共有,ブンショキョウユウ,0
ファイル共有,ファイルキョウユウ,0
共同編集,キョウドウヘンシュウ,0
コメント機能,コメントキノウ,0
通知機能,ツウチキノウ,0
連携機能,レンケイキノウ,0
拡張機能,カクチョウキノウ,0
プラグイン,プラグイン,1
アドオン,アドオン,1
モジュール化,モジュールカ,0
抽象化,チュウショウカ,0
具象化,グショウカ,0
共通化,キョウツウカ,0
汎用化,ハンヨウカ,0
再設計,サイセッケイ,0
再構築,サイコウチク,0
保守運用,ホシュウンヨウ,0
開発体験,カイハツタイケン,0
エディター,エディター,1
IDE,アイディーイー,0
拡張子,カクチョウシ,0
パッケージマネージャー,パッケージマネージャー,0
依存管理,イゾンカンリ,0
公開レジストリ,コウカイレジストリ,0
レジストリ,レジストリ,1
パブリッシュ,パブリッシュ,1
配布,ハイフ,1
インポート,インポート,1
エクスポート,エクスポート,1
レンダラー,レンダラー,0
データフロー,データフロー,0
制御フロー,セイギョフロー,0
ワークロード,ワークロード,0
ユーザー管理,ユーザーカンリ,0
管理画面,カンリガメン,0
ダウンタイム,ダウンタイム,0
メンテナンス,メンテナンス,1
メンテナンスモード,メンテナンスモード,0
文章生成,ブンショウセイセイ,0
文書分類,ブンショブンルイ,0
文書検索,ブンショケンサク,0
TCP,ティーシーピー,0
UDP,ユーディーピー,0
IPアドレス,アイピーアドレス,0
IPv4,アイピーブイフォー,0
IPv6,アイピーブイシックス,0
サブネット,サブネット,0
サブネットマスク,サブネットマスク,0
デフォルトゲートウェイ,デフォルトゲートウェイ,0
ゲートウェイ,ゲートウェイ,0
DNS,ディーエヌエス,0
DNSサーバー,ディーエヌエスサーバー,0
DHCP,ディーエイチシーピー,0
NAT,ナット,1
プロキシ,プロキシ,1
リバースプロキシ,リバースプロキシ,0
CDN,シーディーエヌ,0
VPN,ブイピーエヌ,0
VPC,ブイピーシー,0
サブネットワーク,サブネットワーク,0
名前解決,ナマエカイケツ,0
ポート番号,ポートバンゴウ,0
ソケット,ソケット,1
帯域,タイイキ,0
帯域幅,タイイキハバ,0
スループット,スループット,0
レイテンシ,レイテンシ,0
パケット,パケット,1
パケットロス,パケットロス,0
ジッター,ジッター,1
ホスト名,ホストメイ,0
FQDN,エフキューディーエヌ,0
ロードマップ,ロードマップ,0
ロードテスト,ロードテスト,0
L4スイッチ,エルフォースイッチ,0
L7ロードバランサー,エルセブンロードバランサー,0
TLS,ティーエルエス,0
SSL,エスエスエル,0
証明書更新,ショウメイショコウシン,0
証明書失効,ショウメイショシッコウ,0
公開鍵暗号,コウカイカギアンゴウ,0
共通鍵暗号,キョウツウカギアンゴウ,0
鍵管理,カギカンリ,0
署名,ショメイ,0
電子署名,デンシショメイ,0
ハッシュ化,ハッシュカ,0
ソルト値,ソルトチ,0
ペイロード,ペイロード,0
Bearerトークン,ベアラートークン,0
アクセストークン,アクセストークン,0
リフレッシュトークン,リフレッシュトークン,0
認証基盤,ニンショウキバン,0
認可基盤,ニンカキバン,0
権限モデル,ケンゲンモデル,0
ロール,ロール,1
ロールベースアクセス制御,ロールベースアクセスセイギョ,0
RBAC,アールバック,1
ABAC,エービーエーシー,0
シークレット,シークレット,0
シークレット管理,シークレットカンリ,0
鍵保管庫,カギホカンコ,0
KMS,ケーエムエス,0
監査証跡,カンサショウセキ,0
セキュリティ監査,セキュリティカンサ,0
脅威,キョウイ,1
脅威モデル,キョウイモデル,0
攻撃ベクトル,コウゲキベクトル,0
侵入検知,シンニュウケンチ,0
侵入防止,シンニュウボウシ,0
ゼロデイ,ゼロデイ,0
脆弱性スキャン,ゼイジャクセイスキャン,0
セキュリティパッチ,セキュリティパッチ,0
パッチ適用,パッチテキヨウ,0
脅威インテリジェンス,キョウイインテリジェンス,0
EDR,イーディーアール,0
WAF,ワフ,1
IDS,アイディーエス,0
IPS,アイピーエス,0
SIEM,シーム,1
SOC,ソック,1
インシデントレスポンス,インシデントレスポンス,0
フォレンジック,フォレンジック,0
可用構成,カヨウコウセイ,0
高可用性,コウカヨウセイ,0
冗長化,ジョウチョウカ,0
自動復旧,ジドウフッキュウ,0
障害検知,ショウガイケンチ,0
ヘルスチェック,ヘルスチェック,0
稼働率,カドウリツ,0
SLA,エスエルエー,0
SLO,エスエルオー,0
SLI,エスエルアイ,0
エラーバジェット,エラーバジェット,0
オンコール,オンコール,0
障害一次対応,ショウガイイチジタイオウ,0
エスカレーション,エスカレーション,0
ポストモーテム,ポストモーテム,0
根本原因分析,コンポンゲンインブンセキ,0
RCA,アールシーエー,0
復元,フクゲン,0
ロールバック,ロールバック,1
ブルーグリーンデプロイ,ブルーグリーンデプロイ,0
カナリアリリース,カナリアリリース,0
フィーチャーフラグ,フィーチャーフラグ,0
トグル,トグル,1
A/Bテスト,エービーテスト,0
カオスエンジニアリング,カオスエンジニアリング,0
可観測データ,カカンソクデータ,0
メトリクス収集,メトリクスシュウシュウ,0
分散トレーシング,ブンサントレーシング,0
ログ基盤,ログキバン,0
監視基盤,カンシキバン,0
通知基盤,ツウチキバン,0
アラートルール,アラートルール,0
しきい値,シキイチ,2
ノイズ,ノイズ,1
ノイズ除去,ノイズジョキョ,0
ダッシュボード共有,ダッシュボードキョウユウ,0
データポイント,データポイント,0
計測,ケイソク,0
集約,シュウヤク,0
サンプリング,サンプリング,1
匿名化,トクメイカ,0
仮名化,カメイカ,0
個人情報,コジンジョウホウ,0
PII,ピーアイアイ,0
データガバナンス,データガバナンス,0
データ品質,データヒンシツ,0
データ欠損,データケッソン,0
欠損値,ケッソンチ,0
ラベル,ラベル,1
アノテーション,アノテーション,0
データラベリング,データラベリング,0
特徴量,トクチョウリョウ,3
特徴量エンジニアリング,トクチョウリョウエンジニアリング,0
前処理パイプライン,マエショリパイプライン,0
後処理パイプライン,アトショリパイプライン,0
データクリーニング,データクリーニング,0
外れ値,ハズレチ,0
ノイズデータ,ノイズデータ,0
学習済みモデル,ガクシュウズミモデル,0
推論API,スイロンエーピーアイ,0
推論エンジン,スイロンエンジン,0
モデルサービング,モデルサービング,0
モデル配布,モデルハイフ,0
モデルレジストリ,モデルレジストリ,0
モデル管理,モデルカンリ,0
モデル監視,モデルカンシ,0
モデル劣化,モデルレッカ,0
ドリフト,ドリフト,1
データドリフト,データドリフト,0
概念ドリフト,ガイネンドリフト,0
再学習,サイガクシュウ,0
継続学習,ケイゾクガクシュウ,0
MLOps,エムエルオプス,0
LLMOps,エルエルエムオプス,0
推論基盤,スイロンキバン,0
GPUクラスタ,ジーピーユークラスタ,0
量子化,リョウシカ,0
蒸留,ジョウリュウ,0
枝刈り,エダガリ,0
モデル圧縮,モデルアッシュク,0
プロンプトテンプレート,プロンプトテンプレート,0
システムプロンプト,システムプロンプト,0
ユーザープロンプト,ユーザープロンプト,0
コンテキストウィンドウ,コンテキストウィンドウ,0
トークン数,トークンスウ,0
出力長,シュツリョクチョウ,0
推論温度,スイロンオンド,0
サンプリング温度,サンプリングオンド,0
トップピー,トップピー,1
トップケー,トップケー,1
プロンプト注入,プロンプトチュウニュウ,0
ガードレール,ガードレール,0
安全策,アンゼンサク,0
安全フィルター,アンゼンフィルター,0
評価ベンチマーク,ヒョウカベンチマーク,0
ベンチマーク,ベンチマーク,1
採点,サイテン,0
自動評価,ジドウヒョウカ,0
人的評価,ジンテキヒョウカ,0
真値,シンチ,1
正解データ,セイカイデータ,0
検証セット,ケンショウセット,0
学習セット,ガクシュウセット,0
テストセット,テストセット,0
ホールドアウト,ホールドアウト,0
交差検証,コウサケンショウ,0
過学習,カガクシュウ,2
未学習,ミガクシュウ,2
汎化性能,ハンカセイノウ,0
推論精度,スイロンセイド,0
応答品質,オウトウヒンシツ,0
レイテンシ改善,レイテンシカイゼン,0
推論最適化,スイロンサイテキカ,0
文章校正,ブンショウコウセイ,0
文法チェック,ブンポウチェック,0
スペルチェック,スペルチェック,0
構文解析,コウブンカイセキ,0
意味解析,イミカイセキ,0
形態素解析,ケイタイソカイセキ,0
固有表現抽出,コユウヒョウゲンチュウシュツ,0
要約,ヨウヤク,0
翻訳,ホンヤク,0
対話履歴,タイワリレキ,0
会話履歴,カイワリレキ,0
知識検索,チシキケンサク,0
全文検索,ゼンブンケンサク,0
インデキシング,インデキシング,0
検索精度,ケンサクセイド,0
検索速度,ケンサクソクド,0
キーワード検索,キーワードケンサク,0
自然言語検索,シゼンゲンゴケンサク,0
クエリ拡張,クエリカクチョウ,0
検索クエリ,ケンサククエリ,0
ランキング,ランキング,1
リランキング,リランキング,0
スコアリング,スコアリング,1
類似度,ルイジド,1
